txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
VM-GL-00341,2026-06-21,6120 Taxes,Payroll taxes,-41065,USD,taxes,,,CloudLedger,Customer Success,VM-242
VM-GL-00342,2026-06-24,6600 Travel,Customer travel,-15910,USD,travel,,,CloudLedger,Finance,VM-243
VM-GL-00343,2026-06-27,6610 Meals,Team meals and meetings,-6665,USD,meals,,,CloudLedger,Security,VM-244
VM-GL-00344,2026-06-03,6620 Equipment,Laptop and device purchases,-26660,USD,equipment,,,CloudLedger,Regulatory,VM-245
VM-GL-00345,2026-06-06,6630 Fees,Bank and payment fees,-7847.5,USD,fees,,,CloudLedger,Clinical Platform,VM-246
VM-GL-00346,2026-06-09,6640 Refunds,Customer credit memo,-10320,USD,refunds,,,CloudLedger,Quality Systems,VM-247
VM-GL-00347,2026-06-12,6650 Training,Training and enablement,-5805,USD,training,,,CloudLedger,Customer Success,VM-248
VM-GL-00348,2026-06-15,6660 Contractors,Short-term contractor pool,-34185,USD,contractors,,,CloudLedger,Finance,VM-249
VM-GL-00349,2026-06-18,6670 Data,External dataset purchase,-16985,USD,data,,,CloudLedger,Security,VM-250
VM-GL-00350,2026-06-21,6680 Events,Field workshop expense,-18920,USD,events,,,CloudLedger,Regulatory,VM-251
VM-GL-00351,2026-06-24,6690 FX,Foreign exchange adjustment,-2795,USD,fx,,,CloudLedger,Clinical Platform,VM-252
VM-GL-00352,2026-06-27,6700 Accrual,Month-end accrual reversal,12040,USD,accrual,,,CloudLedger,Quality Systems,VM-253
VM-GL-00353,2026-06-03,6710 Tax Credit,Research credit receipt,24187.5,USD,tax credit,,,CloudLedger,Customer Success,VM-254
VM-GL-00354,2026-06-06,6720 Interest,Bank interest,2042.5,USD,interest,,,CloudLedger,Finance,VM-255
