txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
LG-GL-00339,2026-06-15,6100 Rent,Office and lab rent,-45150,USD,rent,,,CloudLedger,Logistics Platform,LG-240
LG-GL-00340,2026-06-18,6110 Benefits,Benefits clearing,-73637.5,USD,benefits,,,CloudLedger,Cold Chain Ops,LG-241
LG-GL-00341,2026-06-21,6120 Taxes,Payroll taxes,-41065,USD,taxes,,,CloudLedger,Customer Success,LG-242
LG-GL-00342,2026-06-24,6600 Travel,Customer travel,-15910,USD,travel,,,CloudLedger,Finance,LG-243
LG-GL-00343,2026-06-27,6610 Meals,Team meals and meetings,-6665,USD,meals,,,CloudLedger,Security,LG-244
LG-GL-00344,2026-06-03,6620 Equipment,Laptop and device purchases,-26660,USD,equipment,,,CloudLedger,Supply Network,LG-245
LG-GL-00345,2026-06-06,6630 Fees,Bank and payment fees,-7847.5,USD,fees,,,CloudLedger,Logistics Platform,LG-246
LG-GL-00346,2026-06-09,6640 Refunds,Customer credit memo,-10320,USD,refunds,,,CloudLedger,Cold Chain Ops,LG-247
LG-GL-00347,2026-06-12,6650 Training,Training and enablement,-5805,USD,training,,,CloudLedger,Customer Success,LG-248
LG-GL-00348,2026-06-15,6660 Contractors,Short-term contractor pool,-34185,USD,contractors,,,CloudLedger,Finance,LG-249
LG-GL-00349,2026-06-18,6670 Data,External dataset purchase,-16985,USD,data,,,CloudLedger,Security,LG-250
LG-GL-00350,2026-06-21,6680 Events,Field workshop expense,-18920,USD,events,,,CloudLedger,Supply Network,LG-251
LG-GL-00351,2026-06-24,6690 FX,Foreign exchange adjustment,-2795,USD,fx,,,CloudLedger,Logistics Platform,LG-252
LG-GL-00352,2026-06-27,6700 Accrual,Month-end accrual reversal,12040,USD,accrual,,,CloudLedger,Cold Chain Ops,LG-253
LG-GL-00353,2026-06-03,6710 Tax Credit,Research credit receipt,24187.5,USD,tax credit,,,CloudLedger,Customer Success,LG-254
LG-GL-00354,2026-06-06,6720 Interest,Bank interest,2042.5,USD,interest,,,CloudLedger,Finance,LG-255
