txn_id,date,account,description,amount,currency,category,vendor_id,vendor_name,source_system,department,cost_center
HF-GL-00343,2026-06-27,6610 Meals,Team meals and meetings,-6665,USD,meals,,,CloudLedger,Security,HF-244
HF-GL-00344,2026-06-03,6620 Equipment,Laptop and device purchases,-26660,USD,equipment,,,CloudLedger,Market Expansion,HF-245
HF-GL-00345,2026-06-06,6630 Fees,Bank and payment fees,-7847.5,USD,fees,,,CloudLedger,Field Operations,HF-246
HF-GL-00346,2026-06-09,6640 Refunds,Customer credit memo,-10320,USD,refunds,,,CloudLedger,Energy Platform,HF-247
HF-GL-00347,2026-06-12,6650 Training,Training and enablement,-5805,USD,training,,,CloudLedger,Hardware,HF-248
HF-GL-00348,2026-06-15,6660 Contractors,Short-term contractor pool,-34185,USD,contractors,,,CloudLedger,Finance,HF-249
HF-GL-00349,2026-06-18,6670 Data,External dataset purchase,-16985,USD,data,,,CloudLedger,Security,HF-250
HF-GL-00350,2026-06-21,6680 Events,Field workshop expense,-18920,USD,events,,,CloudLedger,Market Expansion,HF-251
HF-GL-00351,2026-06-24,6690 FX,Foreign exchange adjustment,-2795,USD,fx,,,CloudLedger,Field Operations,HF-252
HF-GL-00352,2026-06-27,6700 Accrual,Month-end accrual reversal,12040,USD,accrual,,,CloudLedger,Energy Platform,HF-253
HF-GL-00353,2026-06-03,6710 Tax Credit,Research credit receipt,24187.5,USD,tax credit,,,CloudLedger,Hardware,HF-254
HF-GL-00354,2026-06-06,6720 Interest,Bank interest,2042.5,USD,interest,,,CloudLedger,Finance,HF-255
